Flux Density (Jy/b),REDSHIFT
0.00032,2.010200023651120
0.00039,1.9348000288009600
-0.00035,1.7821999788284300
-0.0004,1.6913000345230100
0.00046,1.7367000579834000
0.00081,1.9013999700546300
0.00047,1.9283000230789200
0.01809,1.815600037574770
0.0011,2.0513999462127700
0.00024,1.7095999717712400
0.00028,1.6585999727249100
0.39823,1.6818000078201300
0.00018,1.6605000495910600
-0.00032,1.8990000486373900
-0.0001,1.8847999572753900
0.00012,1.7651000022888200
0.00024,1.9342999458313000
-0.00051,1.7050000429153400
-0.00077,1.779099941253660
-0.00002,2.060800075531010
0.00009,1.8359999656677200
0.00078,1.8221999406814600
-0.00049,1.7616000175476100
-0.00061,1.8028000593185400
0.00022,1.9276000261306800
0.00064,1.9549000263214100
0.00016,1.907099962234500
0.0006,1.806399941444400
0.00039,1.6523000001907300
0.00066,1.652999997138980
-0.00089,1.8331999778747600
-0.00016,1.9047000408172600
0.00039,2.055299997329710
0.00058,1.7666000127792400
-0.00024,1.9833999872207600
0.0003,2.016900062561040
0.00027,1.9158999919891400
-0.00008,1.7856999635696400
0.00019,1.9488999843597400
0.00011,1.9534000158309900
0.00092,1.9366999864578200
-0.00002,1.9186999797821000
-0.0001,1.9187999963760400
-0.00013,1.6719000339508100
0.00085,2.0302999019622800
-0.00009,1.9973000288009600
0.00002,1.8909000158309900
0.00064,1.8228000402450600
0.00041,2.053299903869630
0.00005,1.7821999788284300
-0.00074,1.9782999753952000
0.00006,1.7032999992370600
-0.00066,1.7446999549865700
0.00071,1.6619999408721900
-0.0003,1.6651999950408900
0.00078,1.728700041770940
0.0006,1.7373000383377100
0.07163,1.9658000469207800
0.00064,1.7597999572753900
0.01511,1.8351999521255500
0.00086,2.0599000453949000
0.00632,1.962399959564210
-0.00019,1.855299949646000
0.00079,2.044800043106080
0.00016,1.6902999877929700
-0.00041,1.9175000190734900
-0.00048,1.80649995803833
-0.00019,2.0357000827789300
-0.00021,1.795300006866460
0.00077,1.8437000513076800
0.00103,1.864799976348880
0.00068,1.708400011062620
-0.00031,1.7407000064849900
0.00015,1.9801000356674200
0.0004,2.058500051498410
-0.00045,1.9014999866485600
-0.00127,1.8877999782562300
-0.00013,1.955399990081790
0.0003,1.7526999711990400
0.00282,1.8027000427246100
0.00029,2.0727999210357700
0.00022,1.9904999732971200
-0.0001,1.986799955368040
-0.00008,1.7036999464035000
-0.00008,1.8133000135421800
0.0001,1.8622000217437700
0.00136,1.7299000024795500
0.00056,1.9069000482559200
0.00007,1.899899959564210
0.00104,2.0624001026153600
-0.00017,2.041599988937380
-0.00064,2.0569000244140600
0.07288,1.8085999488830600
0.03756,1.8285000324249300
0.00041,1.7858999967575100
0.00066,1.8497999906539900
0.00111,1.812600016593930
-0.00028,2.0743000507354700
0.00077,1.8567999601364100
0.00041,1.8076000213623000
0.00006,1.9670000076293900
0.00002,1.8824000358581500
0.00072,1.7871999740600600
0.0004,1.9244999885559100
0.00082,1.7753000259399400
-0.00058,1.888700008392330
0.00004,2.0420000553131100
0.00057,1.9007999897003200
0.00028,1.8847999572753900
-0.00018,1.8431999683380100
0.00104,1.666599988937380
-0.00102,1.9541000127792400
-0.0003,1.961300015449520
0.00074,1.92739999294281
-0.00023,1.971500039100650
-0.00043,1.799299955368040
0.00005,2.0002999305725100
0.0001,1.8529000282287600
-0.00087,2.0341999530792200
-0.0001,1.9426000118255600
0.02282,1.9043999910354600
0.07149,1.6502000093460100
0.01396,1.736799955368040
0.00185,1.721500039100650
0.00166,1.7799999713897700
-0.00086,1.7425999641418500
0.00001,1.954200029373170
0.67642,1.8766000270843500
0.00063,1.6577999591827400
0.0009,1.7015999555587800
-0.00013,2.022700071334840
0.00029,1.770400047302250
-0.00038,1.8051999807357800
0.00624,2.049799919128420
0.00062,1.7203999757766700
0.00051,1.9536000490188600
0.00007,1.854200005531310
-0.00099,1.7164000272750900
-0.00025,1.9186999797821000
0.0005,1.8322999477386500
-0.00131,1.8720999956131000
0.00041,1.676800012588500
0.00062,1.8327000141143800
0.00076,1.892799973487850
-0.00154,1.7736999988555900
0.00091,1.8451999425888100
-0.00021,2.074700117111210
-0.00012,2.0589001178741500
0.00004,1.780500054359440
0.00039,1.7752000093460100
0.0011,1.9678000211715700
0.00011,1.8937000036239600
-0.00018,1.731600046157840
0.00018,1.7182999849319500
0.00013,2.0443999767303500
-0.00006,1.7293000221252400
0.00013,1.8152999877929700
-0.00013,1.766700029373170
0.00057,2.037600040435790
-0.00057,1.844499945640560
0.00032,1.7553000450134300
-0.00059,1.6753000020980800
-0.00009,1.9043999910354600
0.00153,1.9611999988555900
0.00031,1.7575000524520900
0.00012,1.8420000076293900
0.0001,1.7628999948501600
-0.00005,1.6756999492645300
0.2312,1.6848000288009600
-0.0004,2.044100046157840
0.00023,1.7683000564575200
-0.00033,1.8116999864578200
0.00051,2.0631000995636000
0.00002,1.9443999528884900
0.00011,1.7583999633789100
-0.0001,1.7893999814987200
0.00916,1.662600040435790
0.00043,1.7790000438690200
-0.00005,1.9844000339508100
-0.00051,1.992400050163270
0.00073,1.6967999935150100
-0.00003,1.7874000072479200
0.00041,1.9687999486923200
0.00072,1.6955000162124600
0.0003,1.6894999742507900
-0.00035,2.0102999210357700
-0.00009,1.906499981880190
-0.00032,1.9416999816894500
-0.00026,2.0631000995636000
-0.00061,2.0230000019073500
0.00142,1.8468999862670900
0.00041,1.7511999607086200
-0.00038,1.8152999877929700
0.00301,1.8244999647140500
0.00089,1.854200005531310
0.00043,1.9177000522613500
0.00099,1.6633000373840300
-0.0003,1.9945000410080000
-0.00008,1.8036999702453600
-0.0012,2.049499988555910
-0.00021,1.8898999691009500
0.0004,1.9990999698638900
0.00062,1.6912000179290800
0.00114,1.6928999423980700
0.00031,1.660599946975710
-0.00012,1.8832000494003300
0.00115,1.8628000020980800
-0.00015,2.055799961090090
0.00037,2.037899971008300
0.00095,1.6674000024795500
0.00057,1.9754999876022300
0.01068,1.9675999879837000
-0.00006,1.9453999996185300
0.00001,1.7077000141143800
-0.00089,1.8968000411987300
0.00086,1.955899953842160
-0.00053,1.9448000192642200
0.00036,1.9011000394821200
0.00106,1.6633000373840300
0.00088,1.6568000316619900
0.00034,1.8395999670028700
0.00044,1.7445000410080000
0.00043,1.9427000284194900
0.001,1.8483999967575100
-0.00016,2.065200090408330
0.00687,1.8177000284194900
0.00074,1.7592999935150100
0.00006,1.719099998474120
0.00005,1.7122000455856300
0.0003,1.8738000392913800
0.00014,1.7719000577926600
-0.00038,1.8539999723434400
-0.00017,1.9081000089645400
-0.0001,2.0329999923706100
0.00028,1.660099983215330
0.00045,1.8937000036239600
-0.0003,1.7307000160217300
0.0069,2.0002999305725100
-0.00001,1.79830002784729
-0.00007,2.07450008392334
-0.00016,1.805299997329710
-0.00031,1.7208000421524000
0.00002,1.7490999698638900
0.00066,1.9600000381469700
0.00044,1.919100046157840
-0.00053,1.7621999979019200
-0.00017,1.7539000511169400
-0.00043,2.045300006866460
0.00667,1.9041999578476000
-0.00053,1.7156000137329100
0.00066,1.9600000381469700
0.00125,1.8896000385284400
0.00021,1.701799988746640
0.00001,1.7761000394821200
0.00066,1.6516000032424900
0.00909,1.7603000402450600
-0.00018,2.035599946975710
0.00065,2.03439998626709
0.00032,1.9047000408172600
0.00031,1.8890999555587800
0.00028,1.950700044631960
-0.00071,1.6598999500274700
-0.00053,1.6902999877929700
0.00002,1.750599980354310
-0.0002,1.761199951171880
-0.00011,2.0566000938415500
0.00078,1.7024999856948900
0.00072,1.867900013923650
0.0005,1.7569999694824200
0.0006,2.0109000205993700
-0.00064,1.6663000583648700
0.00068,2.0034000873565700
0.0001,1.8729000091552700
-0.00025,1.8422000408172600
0.0002,1.9521000385284400
-0.00049,1.7301000356674200
-0.00059,1.7767000198364300
0.00012,1.7864999771118200
0.00024,1.7648999691009500
0.00062,1.680799961090090
-0.00019,1.75409996509552
0.00079,2.045099973678590
-0.00065,1.9728000164032000
-0.00008,1.934399962425230
0.00062,1.7473000288009600
0.0004,2.047300100326540
0.00079,1.6780999898910500
0.00004,1.7168999910354600
-0.0003,2.0569000244140600
-0.00001,2.0216000080108600
0.00057,1.957900047302250
-0.00003,2.022599935531620
0.0003,1.6858999729156500
0.00052,1.808899998664860
-0.00026,1.920799970626830
-0.00005,1.7523000240325900
0.0011,1.9122999906539900
0.00038,1.6871000528335600
-0.00017,1.771399974823000
0.00004,1.888200044631960
-0.00047,1.8568999767303500
-0.00097,1.8095999956131000
-0.00007,1.7541999816894500
0.0253,1.9714000225067100
-0.00069,1.8428000211715700
0.00058,2.00819993019104
-0.00011,1.8585000038147000
0.00025,1.757699966430660
0.0007,1.6669000387191800
-0.00007,1.7502000331878700
0.00081,1.9681999683380100
-0.00008,1.7798999547958400
0.00015,1.6985000371933000
0.00042,2.062999963760380
0.00091,1.8214000463485700
-0.00083,1.957900047302250
-0.0001,1.846500039100650
0.00019,1.9615999460220300
0.00236,1.7051000595092800
0.00059,1.8774000406265300
-0.00001,1.8280999660491900
0.00126,1.742799997329710
0.00006,1.7285000085830700
-0.00029,1.8020999431610100
0.00032,1.6764999628067000
0.00064,1.7766000032424900
0.00053,1.6548999547958400
0.01949,2.0736000537872300
0.00014,2.0736000537872300
-0.00002,1.6742000579834000
0.00285,1.7029000520706200
0.00061,1.7218999862670900
-0.00059,1.6712000370025600
0.00038,1.791200041770940
0.0032,1.7928999662399300
0.00009,1.9737000465393100
0.00022,1.8157999515533400
0.00045,1.729099988937380
-0.00031,2.030600070953370
0.00041,1.8676999807357800
0.00015,1.9723000526428200
0.0004,1.6261999607086200
0.00001,1.9077999591827400
-0.00008,1.8000999689102200
0.00032,1.7985999584198000
0.0001,1.673699975013730
-0.00012,1.9535000324249300
0.00005,1.871500015258790
-0.00036,1.8348000049591100
-0.00005,1.9251999855041500
0.00088,1.7587000131607100
0.00043,1.845900058746340
0.00104,1.7059999704361000
0.00025,1.7263000011444100
-0.00032,1.6721999645233200
0.0002,1.894700050354000
0.00022,1.6753000020980800
0.04631,1.9993000030517600
-0.00041,1.9078999757766700
0.00016,1.6952999830246000
-0.00069,1.759600043296810
0.00132,1.8431999683380100
0.00053,2.0429000854492200
-0.00101,1.809499979019170
0.00174,1.6919000148773200
0.00049,1.8436000347137500
0.00069,1.7632999420166000
0.00028,1.7733999490737900
0.00071,1.787500023841860
-0.00009,1.8824000358581500
0.0014,1.9864000082016000
0.00044,2.0415000915527300
0.00246,2.0099000930786100
-0.00009,1.7245999574661300
0.0005,1.9394999742507900
-0.00056,1.7230000495910600
-0.00068,1.7247999906539900
0.00054,1.7008999586105300
-0.00002,1.8342000246048000
-0.00096,1.7589999437332200
-0.00006,1.8686000108718900
-0.0004,2.011899948120120
0.00006,2.05430006980896
-0.00059,1.7644000053405800
0.00077,1.930899977684020
0.04098,1.7978999614715600
-0.00001,2.024600028991700
0.02256,1.8171000480651900
-0.00043,1.8812999725341800
-0.00021,1.6818000078201300
0.00039,1.8214999437332200
0.00017,1.830899953842160
0.00011,1.7373000383377100
-0.00014,1.969099998474120
0.00107,1.6574000120163000
0.00043,1.8287999629974400
0.00223,1.9311000108718900
-0.00027,1.9168000221252400
-0.00037,1.909600019454960
0.0005,1.7338000535965000
-0.00011,1.6821999549865700
0.00037,1.7506999969482400
-0.00088,1.8035000562667800
0.00378,1.7807999849319500
0.00036,1.840399980545040
0.00148,1.9190000295639000
0.0001,1.807800054550170
-0.00058,1.653499960899350
0.00011,1.8286000490188600
0.00012,1.7721999883651700
-0.00091,1.7559000253677400
-0.00005,1.8812999725341800
0.00096,2.065999984741210
0.00004,1.9916000366210900
-0.00048,1.9459999799728400
0.01053,2.035799980163570
-0.00035,1.9143999814987200
0.01372,1.8009999990463300
0.00021,1.715399980545040
-0.00059,1.8356000185012800
-0.00017,1.8990000486373900
-0.00001,1.9182000160217300
0.0005,1.8142999410629300
0.00084,1.833299994468690
0.00103,2.0683000087738000
-0.00017,1.8489999771118200
0.0005,1.726099967956540
0.00323,1.691100001335140
-0.00055,1.8487000465393100
0.05794,2.0322000980377200
0.00046,1.8667000532150300
0.00033,2.0457000732421900
0.00025,1.726699948310850
0.00036,1.6516000032424900
0.14866,1.8252999782562300
0.00023,1.6800999641418500
0.00073,1.9881999492645300
0.00006,1.9829000234603900
-0.0001,1.8636000156402600
-0.00022,1.7890000343322800
-0.0001,1.9364999532699600
0.00027,1.8287999629974400
-0.00059,1.8938000202179000
0.00013,1.7533999681472800
0.00027,1.9249000549316400
-0.00052,1.9573999643325800
0.00051,1.9872000217437700
0.00035,1.8530000448226900
0.00106,1.9190000295639000
-0.00036,1.7687000036239600
-0.0002,1.6722999811172500
0.00031,1.8774000406265300
0.00002,1.8625999689102200
-0.00022,1.6852999925613400
0.00043,1.7740999460220300
-0.00041,1.8693000078201300
0.00045,1.9916000366210900
0.00008,1.8823000192642200
-0.00034,1.767300009727480
-0.00007,1.891700029373170
0.00068,1.6480000019073500
0.00028,1.8760000467300400
0.00003,1.7657999992370600
0.00003,1.8011000156402600
-0.00012,2.0034000873565700
0.00029,1.6901999711990400
-0.00011,1.8178000450134300
0.00049,1.6655999422073400
-0.00006,1.8207000494003300
0.00025,1.9026999473571800
0.00045,2.054800033569340
-0.00003,1.7620999813079800
-0.00126,1.7610000371933000
-0.00069,2.0495998859405500
-0.00095,1.979599952697750
0.0005,1.7848999500274700
0.00073,1.6800999641418500
-0.00032,1.8276000022888200
-0.00042,2.0703001022338900
0.20998,1.8246999979019200
0.00068,1.8356000185012800
0.00029,1.8323999643325800
-0.00014,1.9017000198364300
-0.0004,2.023099899291990
0.0069,1.6677000522613500
0.00034,1.7893999814987200
0.00009,1.9049999713897700
0.00003,1.8503999710083000
-0.0001,2.0764999389648400
-0.00004,1.6770000457763700
0.00037,1.684399962425230
-0.00015,1.7596999406814600
0.00065,1.8779000043869000
-0.00004,1.874400019645690
0.00002,1.764299988746640
0.00041,1.9514000415802000
0.00037,1.7888000011444100
0.00125,1.6480000019073500
0.00137,1.9526000022888200
0.00074,1.8889000415802000
-0.0005,1.7120000123977700
0.00023,1.6924999952316300
-0.00051,1.9413000345230100
0.00003,1.7338000535965000
-0.0004,2.0230000019073500
0.00057,1.943600058555600
0.00146,2.003499984741210
0.00113,1.6682000160217300
-0.0002,1.8106000423431400
0.00028,2.017899990081790
-0.00004,1.8553999662399300
0.00032,2.0144999027252200
0.00068,1.659500002861020
0.00078,1.7554999589920000
-0.00029,2.0806000232696500
0.0007,1.707900047302250
0.0002,1.917099952697750
0.00021,1.736199975013730
-0.00027,1.9635000228881800
-0.00027,1.9865000247955300
0.00035,1.948199987411500
-0.00014,1.8047000169754000
0.00637,1.6639000177383400
0.00104,1.9423999786377000
-0.00047,1.9693000316619900
0.01391,1.722599983215330
-0.00019,1.799299955368040
0.00022,1.7786999940872200
0.00018,1.6664999723434400
-0.00032,1.7633999586105300
0.00069,1.7211999893188500
0.00038,1.9840999841690100
0.00052,1.8782999515533400
0.00065,2.0104000568389900
-0.00057,1.8269000053405800
0.00074,1.9265999794006300
0.00077,1.7796000242233300
0.8997,2.0678999423980700
0.00052,1.9271999597549400
0.00026,2.007200002670290
0.00118,1.7134000062942500
0.00015,1.9205000400543200
0.00084,2.044100046157840
0.00038,1.9508999586105300
0.02014,1.6747000217437700
-0.00121,1.6606999635696400
-0.00019,1.6986000537872300
0.00007,1.9732999801635700
-0.00023,1.704300045967100
-0.00001,1.9164999723434400
0.00056,1.8853000402450600
-0.00023,2.0211000442504900
-0.00002,2.0566000938415500
0.0001,2.009700059890750
0.00054,1.6730999946594200
-0.00038,1.6787999868392900
0.00011,1.931399941444400
0.00026,1.9686000347137500
0.04666,1.8676999807357800
0.00023,1.8137999773025500
0.00031,1.9311000108718900
-0.00027,1.916700005531310
-0.00069,1.7763999700546300
0.0003,2.0713000297546400
0.00078,1.7803000211715700
0.00056,1.9521000385284400
0.00051,1.826300024986270
0.00629,1.7964999675750700
0.00035,1.7979999780654900
0.00001,1.7414000034332300
0.00063,1.980299949646000
-0.00048,1.7539000511169400
0.00071,1.779099941253660
-0.00023,1.860200047492980
0,2.078200101852420
-0.00003,2.0703999996185300
0.00003,1.784500002861020
0.00069,1.7972999811172500
0.00041,1.843500018119810
-0.0008,1.7380000352859500
0.00023,2.0376999378204300
0.00053,2.055000066757200
0.00049,1.8056999444961500
0.00038,1.975600004196170
-0.00035,1.7252999544143700
-0.00021,2.030400037765500
0.00011,1.7201000452041600
0.00064,1.8358999490737900
0.00038,1.8808000087738000
-0.00003,1.8969999551773100
-0.00006,1.6936999559402500
0.00035,1.874500036239620
0.00025,1.7970999479293800
0.00009,1.785099983215330
0.00048,1.8428000211715700
0.00001,1.7727999687194800
0.00035,1.8279999494552600
0.00027,1.7110999822616600
-0.00061,1.9607000350952100
0.00179,1.777899980545040
0.00107,1.7476999759674100
0.00025,1.9594999551773100
0.00499,2.069700002670290
0.00024,1.8382999897003200
-0.00002,1.712399959564210
-0.00027,1.676800012588500
0.00192,1.9193999767303500
-0.00052,1.940999984741210
-0.00015,2.0429000854492200
0.02614,1.7481000423431400
0.00061,1.750499963760380
-0.00026,1.919800043106080
0.00014,1.9190000295639000
-0.0007,1.69159996509552
0.00011,1.7914999723434400
-0.00005,1.9692000150680500
-0.00086,1.7714999914169300
0.00013,1.875599980354310
0.00036,1.9532999992370600
0.00416,1.9036999940872200
0.00075,1.9974000453949000
0.00637,2.0190999507904100
0.00044,1.9605000019073500
0.0002,1.861799955368040
0.00062,2.0478999614715600
0.00077,1.8401000499725300
-0.00035,1.8623000383377100
0.00027,1.9420000314712500
0.22997,1.7252000570297200
-0.0008,1.7474000453949000
0.00081,1.6496000289917000
-0.00064,1.8653000593185400
0.001,1.7057000398635900
-0.00002,1.777400016784670
0.00039,1.9867000579834000
0.00148,1.8990000486373900
0.00061,1.688099980354310
0.00229,1.9283000230789200
0.00042,1.691499948501590
0.00039,1.6993000507354700
0.00041,1.945199966430660
-0.00077,1.7604999542236300
0.00085,1.934999942779540
0.00012,1.6483999490737900
-0.00054,1.7072999477386500
0.00068,1.7669999599456800
-0.00009,2.052999973297120
0.0001,2.0724000930786100
-0.00021,1.9972000122070300
-0.00063,1.9462000131607100
-0.00089,1.742300033569340
-0.00021,2.063800096511840
-0.00013,1.9616999626159700
0.0003,1.770300030708310
0.00048,1.885699987411500
0.00004,1.9323999881744400
0.00074,1.9809000492095900
-0.00022,1.787500023841860
-0.00005,2.0090999603271500
0.00027,1.976699948310850
0.00055,1.8065999746322600
0,1.9966000318527200
0.00007,1.7568000555038500
-0.0003,1.736299991607670
-0.00066,1.9386999607086200
0.00594,1.6674000024795500
-0.00003,1.6765999794006300
0.00016,1.957200050354000
-0.0005,1.6926000118255600
-0.00005,1.8378000259399400
0.00018,2.0555999279022200
-0.00038,1.9693000316619900
0.00054,1.9278000593185400
0.00047,1.761299967765810
0.00068,1.653499960899350
2.54439,1.9775999784469600
-0.00005,1.8804999589920000
0.0003,1.774399995803830
-0.00035,1.7526999711990400
0.00087,1.8346999883651700
0.00843,2.027400016784670
-0.00031,2.021199941635130
-0.00059,1.7503000497818000
-0.00013,1.8944000005722000
-0.00094,1.871899962425230
-0.00005,2.0664000511169400
0.00329,1.7906999588012700
0.0004,1.9313000440597500
0.00002,1.8885999917984000
0.00022,2.0179998874664300
-0.00065,1.993499994277950
-0.00053,1.8091000318527200
-0.00112,1.6734000444412200
-0.00008,1.6547000408172600
0.00063,1.8411999940872200
0.0003,1.649999976158140
0.26206,2.00219988822937
-0.00029,1.7940000295639000
0.00031,2.023699998855590
0.00047,1.8173999786377000
0.00009,1.8194999694824200
0.00006,1.8497999906539900
-0.00023,1.9711999893188500
0.00112,1.729599952697750
-0.0002,2.0388998985290500
0.00029,1.746500015258790
-0.0001,1.7632999420166000
0.00096,2.0550999641418500
0.00821,1.6815999746322600
0.00056,1.9264999628067000
0.00061,1.8336000442504900
0.00076,2.0081000328064000
0.03109,1.9460999965667700
-0.0001,1.8598999977111800
0.00008,1.7091000080108600
-0.00042,1.9141000509262100
0.01693,2.02239990234375
-0.00037,1.884600043296810
-0.00041,2.0399999618530300
-0.00043,1.853700041770940
0.0001,1.8279000520706200
0.00045,1.655500054359440
0.00092,1.9163999557495100
-0.00015,1.6902999877929700
0.00028,1.761299967765810
0.00045,1.7705999612808200
-0.00105,1.9434000253677400
0.0005,1.7201999425888100
0.01,1.6789000034332300
-0.00023,1.7961000204086300
-0.00059,1.9630000591278100
0.00639,1.8306000232696500
0.00006,1.9061000347137500
0.00028,1.7833000421524000
0.00015,2.0371999740600600
0.00056,1.781000018119810
-0.00024,1.687600016593930
0.00025,1.9855999946594200
-0.00019,1.8107000589370700
-0.00012,1.7302000522613500
-0.00072,1.8653000593185400
0.00053,1.7513999938964800
0.00011,1.8603999614715600
-0.00009,2.011699914932250
0.00027,1.7309999465942400
-0.00035,1.8960000276565600
-0.00037,1.7386000156402600
0.00082,1.7502000331878700
0.00054,1.8414000272750900
0,1.7105000019073500
0.00004,1.7877999544143700
0.02427,1.6861000061035200
-0.00074,1.7811000347137500
-0.00052,2.0201001167297400
-0.00019,1.8478000164032000
-0.00011,1.8083000183105500
0.00028,2.0655999183654800
-0.00033,1.8214999437332200
0.14475,1.9183000326156600
0.00033,1.8568999767303500
0.00004,1.7125999927520800
0.00057,1.9179999828338600
0.00028,1.8346999883651700
-0.00108,1.684000015258790
0.0005,1.6750999689102200
-0.00022,1.7659000158309900
-0.0005,1.9354000091552700
-0.00063,1.7137999534606900
0.00005,1.7944999933242800
-0.001,1.6477999687194800
0.00014,1.9146000146865800
0.00049,1.7824000120163000
0.0003,1.9484000205993700
-0.00008,1.8854000568389900
-0.00066,1.8253999948501600
0.00176,1.923200011253360
-0.00045,1.8043999671936000
0.00448,1.999500036239620
-0.00065,1.8150999546051000
0.00068,1.7110999822616600
-0.00009,1.6593999862670900
-0.00034,1.7980999946594200
0.00048,1.7481000423431400
-0.00043,1.857699990272520
-0.00038,1.8212000131607100
-0.00025,1.7289999723434400
0.00018,1.8116999864578200
0.00057,1.978600025177000
0.00027,2.0343000888824500
-0.00184,1.687999963760380
-0.00022,1.970900058746340
0.00006,1.96589994430542
-0.00062,1.7253999710083000
-0.00046,1.6962000131607100
0.00159,1.8047000169754000
0.00043,1.8286000490188600
0.00003,1.7244000434875500
0,2.0329999923706100
-0.00035,1.8193999528884900
-0.00017,1.8421000242233300
0.00015,1.8427000045776400
0.00005,2.0004000663757300
0.00081,2.0399999618530300
0.00041,1.705299973487850
-0.00055,1.6963000297546400
-0.00038,1.8529000282287600
0.01388,1.7029000520706200
0.00046,1.844499945640560
0.00103,1.7105000019073500
-0.00028,1.8805999755859400
-0.00084,1.8236000537872300
0.00041,1.7719999551773100
0.00463,1.980299949646000
0.00028,1.690600037574770
0.00028,1.6678999662399300
0.00004,1.7720999717712400
-0.00034,1.7663999795913700
-0.00055,1.8658000230789200
-0.00098,1.7438000440597500
-0.00032,1.805299997329710
0.00027,1.8779000043869000
0.01677,1.8549000024795500
0.00208,1.9297000169754000
-0.00018,1.7972999811172500
0.00073,1.8125
0.00127,1.733199954032900
-0.00014,2.062700033187870
0.01049,1.8396999835968000
0.00084,1.7554999589920000
0.00031,1.9016000032424900
0.00188,1.7000999450683600
-0.00015,1.90339994430542
0.00101,1.8995000123977700
-0.00033,1.8063000440597500
-0.00034,1.7252999544143700
-0.00123,1.6455999612808200
-0.00033,1.7209999561309800
-0.00032,1.6585999727249100
-0.00061,1.8406000137329100
0.00007,1.8763999938964800
0.00047,2.0459001064300500
-0.00074,1.6700999736785900
0.22247,1.7065999507904100
-0.00074,1.753100037574770
0.07753,1.7898000478744500
-0.00022,1.761299967765810
0.01249,2.0657999515533400
-0.0001,1.6933000087738000
0.00123,1.9586999416351300
-0.00006,1.8075000047683700
-0.00034,1.878000020980840
0.0002,1.9355000257492100
-0.00047,2.0320000648498500
0.00076,1.9433000087738000
-0.00014,1.9391000270843500
0.00016,1.955899953842160
-0.00043,1.8184000253677400
0.00011,1.680799961090090
-0.00032,1.8854999542236300
-0.00024,2.0404999256134000
-0.00092,1.74399995803833
0.00003,1.857100009918210
-0.00036,1.8176000118255600
0.00054,1.9551000595092800
-0.00017,1.986199975013730
-0.00023,1.9575999975204500
0.00047,1.7716000080108600
-0.00001,1.781499981880190
-0.00031,1.7662999629974400
-0.00095,1.7769999504089400
-0.00113,2.062999963760380
-0.00119,1.8295999765396100
0.00025,1.976099967956540
0.0001,1.7000999450683600
0.0001,1.919600009918210
0.00171,1.8011000156402600
-0.00006,1.7858999967575100
0.00017,1.7904000282287600
0.07878,1.8992999792099
0.03656,1.6887999773025500
0.00023,1.9266999959945700
-0.00108,1.7559000253677400
-0.00157,1.902999997138980
0.00083,1.7690999507904100
0.00026,1.6552000045776400
0.00031,1.7508000135421800
0.00034,1.7575000524520900
0.00021,1.8688000440597500
0.00009,1.9169000387191800
0.00027,1.8818999528884900
-0.00006,1.6992000341415400
-0.00032,1.8424999713897700
0.0015,2.005000114440920
0.0001,1.690500020980840
0.00024,1.8579000234603900
0.00157,2.0748000144958500
-0.00001,1.6726000308990500
0.00079,1.9879000186920200
-0.00084,1.6690000295639000
0.00083,1.7120000123977700
-0.0001,1.679900050163270
-0.00036,1.9321999549865700
0.00114,1.6461999416351300
0.00008,1.6964999437332200
0.00023,1.7109999656677200
0.0002,2.043800115585330
-0.0008,1.8348000049591100
0.00118,2.0380001068115200
-0.00031,1.8770999908447300
0.00046,2.0102999210357700
0.00049,1.8135000467300400
0.00022,1.8653000593185400
0.00031,2.016700029373170
0.21987,2.0000998973846400
0.00069,1.7422000169754000
0.00021,1.833299994468690
0.00055,1.8753000497818000
-0.00005,1.9635000228881800
-0.00084,2.0160000324249300
0.00047,1.750100016593930
-0.00058,2.0148000717163100
0.0008,1.7664999961853000
0.00109,2.0344998836517300
0.00048,1.7443000078201300
-0.00018,1.6467000246048000
0.00042,1.8523999452590900
0.00089,1.9414000511169400
0.00009,1.9228999614715600
-0.00102,1.7226999998092700
0.00096,1.80239999294281
0.00065,1.7548999786377000
0.0006,1.8769999742507900
0.00008,1.723099946975710
0.00067,1.8909000158309900
0.00036,1.7454999685287500
0.00012,2.016400098800660
-0.0001,2.0025999546051000
-0.00109,1.878499984741210
0.00082,1.878499984741210
-0.00033,1.7027000188827500
-0.00055,2.053299903869630
0.00051,1.8487000465393100
0.00079,1.7059999704361000
-0.00017,2.0750999450683600
-0.00089,1.6692999601364100
0.00021,2.0510001182556200
0.00031,1.961300015449520
-0.00081,1.7477999925613400
0.00875,1.7611000537872300
-0.00014,1.8796000480651900
-0.00048,1.7805999517440800
0.00085,1.9496999979019200
-0.00046,1.7851999998092700
0.00015,2.0380001068115200
0.0033,1.7096999883651700
-0.00027,1.6866999864578200
0.00034,1.7603000402450600
-0.00011,2.0522000789642300
0.00022,2.0566000938415500
0.01257,1.6638000011444100
0.00003,1.8061000108718900
0.0012,1.8758000135421800
0.00024,1.8496999740600600
-0.00043,1.8488999605178800
-0.00053,1.9817999601364100
0.00005,1.781599998474120
0.00021,1.8899999856948900
0.00037,1.8873000144958500
0.00032,1.8494000434875500
0.00001,1.7914999723434400
-0.00009,1.7884999513626100
0.00108,1.7726999521255500
0.00004,1.8331999778747600
-0.00013,1.7954000234603900
0.00006,1.7223000526428200
0.0006,1.6478999853134200
0.00022,1.8294999599456800
0.00013,1.8753000497818000
0.00032,1.8655999898910500
0.00727,1.6871000528335600
-0.00007,1.9033000469207800
-0.00026,1.7639000415802000
0.00079,1.8222999572753900
-0.0005,2.0048999786377000
0.00002,2.040299892425540
0.00008,1.7976000308990500
-0.00036,1.8664000034332300
0.00074,1.8753000497818000
0.00069,1.8731000423431400
-0.0001,1.7865999937057500
